depth,age,upstream distance,,,,,surface elevation,,,,,thinning function,,,,,past accumulation rate,,,,
[m],[yr],[km],,,,,[m.a.s.l.],,,,,,,,,,[m/yr],,,,
,,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread,flow line A,flow line B,flow line C,average,spread
2082,47494.2083682008,275.048458342655,260.644870032602,243.077571040514,259.590299805257,16.5127287647433,3138.40884961493,3104.24725910372,3028.96369163612,3090.53993345159,61.5762418154731,0.683386599688895,0.788274361810782,0.710216820870329,0.727292594123335,0.0609817676874467,0.0396062812422392,0.0592270236379049,0.0432733170208337,0.0473688739669926,0.0118581496709123
2083,47575.2653915123,275.165077295844,260.759953596097,243.144752168505,259.689927686815,16.5451755183098,3138.75621377144,3104.38675198843,3029.10158041758,3090.74818205915,61.6466016415689,0.680715367381273,0.785582061014623,0.705809634181203,0.724035687525699,0.0615463734889234,0.0388591089070628,0.0578641711136342,0.0421737682563155,0.0462990160923375,0.0115651550212967
2084,47655.4113292565,275.281696249033,260.875037159591,243.211933296497,259.789555568374,16.5776222718765,3139.10357792794,3104.52624487315,3029.23946919904,3090.95643066671,61.7169614676654,0.678044135073652,0.782889760218464,0.701402447492077,0.720778780928064,0.0621109792903996,0.0378025787135706,0.0560579820575051,0.0407597511230473,0.044873437298041,0.0111845447594641
2085,47739.6979079498,275.398315202222,260.990120723085,243.28061453626,259.889683487189,16.6090689509295,3139.45094208444,3104.66573775786,3029.42399003576,3091.18022329269,61.7562332569263,0.67537290276603,0.780197459422304,0.696995260802951,0.717521874330428,0.0626755850918761,0.0381524866232313,0.056347533346092,0.0408750404946738,0.0451250201546657,0.0112225131914263
2086,47817.1789865179,275.514934155412,261.10520428658,243.35119734414,259.990445262044,16.6392479179038,3139.79830624094,3104.80523064257,3029.66762248755,3091.42371979035,61.7560973028038,0.672701670458408,0.777505158626145,0.692588074113825,0.714264967732793,0.0632401908933526,0.0384487092328287,0.0565595059518264,0.0409359469989942,0.0453147207278831,0.0112447852239433
2087,47898.7316198446,275.631553108601,261.220287850074,243.42178015202,260.091207036898,16.6694268848782,3140.14567039744,3104.94472352728,3029.91125493934,3091.66721628802,61.7559613486825,0.670030438150787,0.774812857829986,0.688180887424699,0.711008061135157,0.0638047966948288,0.0364681976542692,0.0534373103430774,0.0385909481366501,0.0428321520446656,0.0106051582984118
2088,47983.4431342716,275.74817206179,261.335371413568,243.492362959901,260.191968811753,16.6996058518525,3140.49303455394,3105.084216412,3030.15488739113,3091.91071278569,61.7558253945605,0.667359205843165,0.772120557033827,0.683773700735573,0.707751154537522,0.0643694024963052,0.0351397685261389,0.0512943175429708,0.0369637836454835,0.0411326232381977,0.0101616943047731
2089,48069.8506276151,275.864791014979,261.450454977063,243.562945767781,260.292730586608,16.7297848188268,3140.84039871045,3105.22370929671,3030.39851984292,3092.15420928336,61.7556894404387,0.664687973535543,0.769428256237668,0.679366514046447,0.704494247939886,0.0649340082977817,0.0340041442954033,0.0494509793170249,0.03556084760758,0.0396719904066694,0.00977898891035549
2090,48158.8904750185,275.980343244887,261.56439899674,243.633528575661,260.392756939096,16.7592283634347,3141.16609055883,3105.33138518916,3030.64215229471,3092.37987601423,61.7377237195227,0.662016741227922,0.766735955441508,0.674959327357321,0.70123734134225,0.0654986140992581,0.0336606235512641,0.0487718853614563,0.0350009343374174,0.0391444810833792,0.00962740427807706
2091,48245.6769874477,276.09425207861,261.676791771389,243.704111383541,260.49171841118,16.7876070276387,3141.45839400269,3105.39574905595,3030.8857847465,3092.57997593505,61.6941911885498,0.669972903734318,0.768196192437809,0.684214923936731,0.707461340036286,0.0607348524015232,0.0358191806533038,0.0509970060714133,0.0374346385490912,0.0414169417579361,0.00958006431347717
2092,48328.1847441262,276.208160912334,261.789184546038,243.774694191422,260.590679883265,16.8159856918428,3141.75069744656,3105.46011292275,3031.12941719829,3092.78007585587,61.650658657576,0.677929066240715,0.76965642943411,0.693470520516141,0.713685338730322,0.0559710907037884,0.0383473106653334,0.0536179678156394,0.0402915705658636,0.0440856163489454,0.00953235146669393
2093,48407.669456067,276.322069746057,261.901577320687,243.845276999302,260.689641355349,16.8443643560468,3142.04300089042,3105.52447678955,3031.37304965008,3092.98017577668,61.6071261266035,0.685885228747111,0.771116666430411,0.702726117095552,0.719909337424358,0.0512073290060535,0.0404955301151405,0.0555752311909352,0.0427896458800939,0.0462868023953899,0.00928842879554538
2094,48485.4332635983,276.435978579781,262.013970095336,243.915859807182,260.788602827433,16.8727430202508,3142.33530433428,3105.58884065635,3031.61668210187,3093.1802756975,61.5635935956295,0.693841391253507,0.772576903426713,0.711981713674962,0.726133336118394,0.0464435673083186,0.0468435756558937,0.063061158552548,0.0497939354285811,0.0532328898790076,0.00982826867354039
2095,48548.629707113,276.549887413504,262.126362869986,243.985074966962,260.887108416817,16.902033449855,3142.62760777815,3105.65320452315,3031.72820836817,3093.33634022315,61.608131854984,0.701797553759903,0.774037140423013,0.721237310254373,0.73235733481243,0.0416798056105837,0.0527992741792031,0.0696790293299312,0.0564812770830531,0.0596531935307291,0.010025835799202
2096,48612.4619246862,276.663796247228,262.238755644635,244.052556471907,260.985036121257,16.9324796493492,3142.91991122201,3105.71756838994,3031.67227450552,3093.43658470582,61.7643102003035,0.709753716266299,0.775497377419314,0.730492906833783,0.738581333506466,0.0369160439128489,0.053752186602214,0.0694930519051996,0.0578885409677547,0.0603779264917227,0.00911512541347686
2097,48676.825762104,276.777705080951,262.351148419284,244.120037976852,261.082963825696,16.9629258488435,3143.21221466587,3105.78193225674,3031.61634064287,3093.53682918849,61.9204885456224,0.717709878772696,0.776957614415615,0.739748503413193,0.744805332200501,0.0321522822151141,0.0565791922305918,0.0716085733743825,0.061370432997258,0.0631860662007441,0.00842250717363841
2098,48737.7760275658,276.891613914675,262.463541193933,244.187519481797,261.180891530135,16.9933720483377,3143.50451810973,3105.84629612354,3031.56040678022,3093.63707367117,62.0766668909428,0.725666041279092,0.778417851411917,0.749004099992604,0.751029330894537,0.0273885205173791,0.0602104331480212,0.0745446624967223,0.0658089095531461,0.0668546683992965,0.00768999409742576
2099,48797.9129707113,277.005522748398,262.575933968582,244.255000986742,261.278819234574,17.023818247832,3143.7968215536,3105.91065999034,3031.50447291757,3093.73731815384,62.2328452362614,0.733622203785488,0.779878088408218,0.758259696572014,0.757253329588573,0.0236311258030853,0.0642749022973508,0.0777814743750869,0.0708256198204527,0.0709606654976301,0.00682080887745681
2100,48854.6856694561,277.118177641985,262.689024766012,244.322482491687,261.376561633228,17.0540791415411,3144.05147291114,3106.02877780716,3031.44853905493,3093.84292992441,62.3943908694839,0.741578366291884,0.781338325404519,0.767515293151425,0.763477328282609,0.0218989619907248,0.070367688359098,0.0831628725960441,0.0782181900586942,0.0772495836712788,0.00688189531218075
2101,48908.0048814505,277.2289007127,262.803065772072,244.389963996632,261.473976827134,17.0840128305023,3144.24811738348,3106.22007012277,3031.39260519228,3093.95359756618,62.5609923738999,0.745025943069048,0.782061448281079,0.769849967617152,0.765645786322427,0.0206198432533782,0.075025921710062,0.0877754921399603,0.0831182313351878,0.0819732150617367,0.00694729335167464
2102,48959.2754654255,277.339623783414,262.917106778131,244.457445501577,261.571392021041,17.1139465194635,3144.44476185582,3106.41136243838,3031.33667132963,3094.06426520794,62.7275938783151,0.748473519846213,0.782784571157639,0.77218464208288,0.767814244362244,0.0193407245160314,0.0803781536547924,0.0930745765979747,0.0887439470933532,0.0873988924487067,0.00702073879391439
2103,49007.0535304547,277.450346854128,263.03114778419,244.524927006522,261.668807214947,17.1438802084247,3144.64140632816,3106.60265475399,3031.28073746698,3094.17493284971,62.8941953827312,0.751921096623377,0.783507694034199,0.774519316548608,0.769982702402061,0.0180616057786848,0.0814581671997803,0.0933430530006152,0.0896221019054498,0.0881411073686151,0.00668294016883482
2104,49058.372429078,277.561069924842,263.145188790249,244.592408511467,261.766222408853,17.1738138973859,3144.8380508005,3106.7939470696,3031.22480360433,3094.28560049148,63.0607968871468,0.755368673400541,0.78423081691076,0.776853991014336,0.772151160441879,0.0167824870413382,0.0764387827735965,0.0866635381653132,0.0837985896254774,0.0823003035214624,0.00586152074786587
2105,49114.1989204949,277.671792995557,263.259229796308,244.661527252303,261.864183348056,17.202656095753,3145.03469527284,3106.98523938521,3031.23298767203,3094.41764077669,63.184653104663,0.758816250177705,0.78495393978732,0.779188665480063,0.774319618481696,0.0155033683039912,0.0749714084095428,0.0840837790368695,0.0818883933154242,0.0803145269206122,0.00534311851106936
2106,49168.9900544677,277.782516066271,263.373270802368,244.732721382209,261.962836083616,17.2301147014066,3145.23133974518,3107.17653170082,3031.32244875825,3094.57677340142,63.2543246431682,0.762263826954869,0.785677062663881,0.781523339945791,0.776488076521514,0.0142242495666446,0.078537240043937,0.0871168672921402,0.0854605836840405,0.0837048970067059,0.00516765696276888
2107,49221.3703245455,277.893239136985,263.487311808427,244.803915512116,262.061488819176,17.2575733070603,3145.42798421752,3107.36782401643,3031.41190984446,3094.73590602614,63.3239961816741,0.765711403732033,0.786400185540441,0.783858014411519,0.778656534561331,0.0129451308292977,0.0833743902013263,0.0914498399466765,0.0903742453914398,0.0883994918464809,0.0050251016451546
2108,49271.4299457505,278.0039622077,263.601352814486,244.875109642022,262.160141554736,17.285031912714,3145.62462868986,3107.55911633204,3031.50137093068,3094.89503865086,63.3936677201786,0.769158980509197,0.787123308417001,0.786192688877246,0.780824992601148,0.0116660120919512,0.0792592937832967,0.0859478604491732,0.0855737630531856,0.0835936390952185,0.00433434531192183
2109,49331.6114081199,278.114685278414,263.715393820545,244.946303771928,262.258794290296,17.3124905183677,3145.8212731622,3107.75040864765,3031.5908320169,3095.05417127558,63.4633392586842,0.772606557286361,0.787846431293562,0.788527363342974,0.782993450640965,0.0103868933546042,0.0674393990220587,0.0722838517950386,0.072516602434177,0.0707466177504248,0.00330721872836607
2110,49402.7648100511,278.226055313185,263.828221751007,245.017497901834,262.357258322009,17.3397604201745,3146.05943929351,3107.92978885442,3031.68029310311,3095.22317375035,63.5428806472351,0.776054134063525,0.788569554170122,0.790862037808702,0.785161908680783,0.00910777461725766,0.0606573393332329,0.0642478916840265,0.0649521504372228,0.0632857938181608,0.00262845448492781
2111,49479.0204799364,278.338422062174,263.93939833866,245.088692031741,262.455504144192,17.366812112451,3146.361573782,3108.09295327439,3031.76975418933,3095.40809374857,63.6383395592402,0.774990129403284,0.787684206915821,0.789837709554702,0.784170681957936,0.00918055255465165,0.0611312662368634,0.0647862229444061,0.0654500780145917,0.063789189065287,0.00265792282842369
2112,49548.4818187201,278.450788811164,264.050574926313,245.159886161647,262.553749966374,17.3938638047276,3146.66370827048,3108.25611769435,3031.85921527555,3095.59301374679,63.7337984712446,0.773926124743043,0.78679885966152,0.788813381300703,0.783179455235088,0.00925333049204569,0.0626396015067937,0.0664216778330077,0.0670552781440954,0.0653721858279656,0.00273258432117187
2113,49620.2906833688,278.563155560153,264.161751513966,245.231080291553,262.651995788557,17.4209154970041,3146.96584275897,3108.41928211431,3031.94867636177,3095.77793374501,63.8292573832492,0.772862120082801,0.785913512407219,0.787789053046703,0.782188228512241,0.0093261084294399,0.065702328572166,0.0697077512238478,0.0703238349941924,0.0685779715967354,0.00287564302456943
2114,49683.1003429892,278.675522309142,264.272928101619,245.302274421459,262.75024161074,17.4479671892807,3147.26797724745,3108.58244653427,3032.03813744798,3095.96285374324,63.9247162952539,0.77179811542256,0.785028165152918,0.786764724792704,0.781197001789394,0.00939888636683386,0.0713726111783717,0.0757651084371267,0.0763821293746241,0.0745066163300408,0.00313400515166913
2115,49743.147380979,278.787889058131,264.384104689271,245.373653194211,262.848548980538,17.4748957863269,3147.57011173594,3108.74561095424,3032.10266238659,3096.13946169226,64.0367993056617,0.770734110762319,0.784142817898617,0.785740396538704,0.780205775066547,0.00947166430422789,0.072284555710199,0.0767747581142138,0.0773472118650829,0.0754688418964986,0.00318428618629954
2116,49803.7859471923,278.90025580712,264.495281276924,245.445266023488,262.946934369178,17.5016683456895,3147.87224622442,3108.9087753742,3032.13557782503,3096.30553314122,64.1699553161858,0.769670106102077,0.783257470644316,0.784716068284705,0.779214548343699,0.00954444224162209,0.0734481652734202,0.0780525546357444,0.0785813784597564,0.0766940327896403,0.00324586751622012
2117,49861.4445651653,279.01262255611,264.606457864577,245.516878852765,263.045319757817,17.5284409050522,3148.17438071291,3109.07193979416,3032.16849326347,3096.47160459018,64.3031113267092,0.768606101441836,0.782372123390015,0.783691740030705,0.778223321620852,0.00961722017901603,0.0720724036386578,0.076631333798721,0.0770988332057869,0.0752675235477219,0.00319511990906406
2118,49923.9025318269,279.124989305099,264.71763445223,245.588491682042,263.143705146457,17.5552134644149,3148.47651520139,3109.23510421412,3032.20140870191,3096.63767603914,64.4362673372339,0.767542096781595,0.781486776135714,0.782667411776706,0.777232094898005,0.00968999811641001,0.0695710179666884,0.0740107746126645,0.0744128300938027,0.0726648742243852,0.00309385625769678
2119,49985.1249045296,279.237356054088,264.828811039883,245.660104511319,263.242090535097,17.5819860237776,3148.77864968988,3109.39826863409,3032.23432414035,3096.8037474881,64.569423347758,0.766478092121353,0.780601428881413,0.781643083522706,0.776240868175158,0.00976277605380414,0.0676335707668073,0.0719873443185439,0.0723307543306175,0.0706505564719896,0.00301698570518231
2120,50050.6817256044,279.347136909093,264.943662783105,245.731717340596,263.340839010931,17.6091216703353,3148.98643597686,3109.69140879943,3032.26723957878,3096.98169478502,64.7144552062412,0.765414087461112,0.779716081627112,0.780618755268707,0.77524964145231,0.00983555399119819,0.0671824398017283,0.0715442782382295,0.0718386567948454,0.0701884582782677,0.00300601847653938
